ImageId,EncodedPixels
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,325531 1 326042 2 326483 6 326554 4 326992 16 327066 6 327503 20 327578 7 328014 25 328090 8 328525 27 328601 9 329036 29 329112 10 329546 33 329623 11 330057 35 330134 13 330568 38 330645 14 331079 40 331157 14 331590 44 331668 15 332102 46 332180 15 332613 50 332691 16 333124 54 333202 17 333635 58 333713 18 334146 63 334223 19 334658 96 335169 97 335680 97 336191 98 336702 99 337214 99 337725 99 338237 99 338748 99 339260 99 339771 99 340283 98 340794 98 341306 95 341818 93 342329 94 342841 93 343353 93 343865 92 344377 91 344889 91 345401 89 345913 86 346425 37 346464 45 346938 33 346982 33 347452 20 347499 9 347970 3
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,298845 6 299356 9 299867 11 300378 14 300890 15 301402 17 301913 21 302425 23 302936 26 303448 28 303959 31 303993 6 304471 42 304982 45 305494 47 306006 48 306518 48 307030 47 307542 25 307576 11 308053 24 308090 8 308565 22 308603 5 309077 21 309590 20 310102 19 310614 18 311126 18 311638 17 312151 16 312664 15 313177 14 313689 14 314202 13 314714 14 315227 13 315739 14 316252 14 316764 14 317277 14 317789 16 318301 18 318814 18 319326 19 319839 19 320351 20 320864 20 321377 20 321890 19 322403 19 322915 19 323428 18 323940 18 324453 16 324967 14 325489 3
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,17254 1 17763 5
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,255866 2 256376 6 256887 7 257398 9 257908 11 258419 12 258930 13 259441 14 259952 15 260463 16 260975 16 261486 16 261998 16 262509 17 263021 17 263533 17 264045 17 264556 18 265068 18 265580 18 266091 18 266603 18 267115 17 267626 18 268138 17 268650 17 269162 16 269673 17 270185 17 270697 16 271208 17 271720 17 272232 16 272743 17 273255 17 273766 17 274278 17 274790 16 275301 17 275813 17 276325 17 276837 16 277349 16 277861 16 278373 16 278885 16 279397 15 279909 15 280421 15 280933 15 281445 15 281957 14 282469 13 282981 13 283493 12 284005 11 284517 11 285029 11 285540 12 286052 12 286563 13 287075 13 287587 13 288099 13 288612 12 289124 12 289636 12 290149 11 290661 10 291174 7
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,214409 2 214918 9 215429 11 215940 14 216450 16 216962 16 217473 18 217984 19 218495 20 219006 21 219518 20 220030 20 220541 20 221053 20 221565 20 222076 20 222588 20 223100 20 223612 19 224123 20 224635 20 225147 19 225659 19 226171 19 226683 18 227195 18 227707 18 228218 18 228730 18 229242 17 229754 16 230266 16 230778 15 231290 15 231802 15 232314 14 232826 14 233337 15 233849 15 234361 15 234873 15 235385 15 235897 16 236408 17 236920 17 237432 17 237944 17 238456 17 238969 16 239481 16 239993 16 240505 16 241017 16 241529 16 242042 15 242554 14 243066 14 243579 13 244092 12 244604 11 245117 9 245629 8 246142 6 246654 6 247167 4
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,315786 2 316291 1 316295 9 316803 13 317320 9 317833 8 318346 7 318858 7 319371 6 319883 6
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,202133 4 202642 9 203153 11 203663 13 204173 15 204682 19 205192 21 205703 22 206215 21 206726 21 207238 20 207750 19 208262 18 208775 14 209288 8
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,138231 5 138742 6 139252 9 139763 10 140274 11 140786 12 141297 14 141809 14 142320 16 142831 17 143343 17 143855 17 144366 18 144878 18 145390 18 145901 19 146413 19 146924 20 147436 20 147947 21 148457 23 148967 25 149477 27 149987 29 150497 31 151007 33 151519 33 152030 34 152541 35 153052 35 153563 36 154074 37 154586 38 155097 39 155608 40 156120 40 156631 41 157143 41 157655 41 158166 42 158678 42 159190 42 159701 43 160213 43 160724 43 161234 45 161744 47 162254 49 162763 52 163272 55 163782 57 164292 59 164803 60 165314 61 165824 64 166335 65 166846 66 167357 67 167868 68 168380 68 168891 69 169402 70 169914 70 170425 71 170937 71 171448 72 171959 72 172471 72 172982 73 173493 74 174005 29 174038 41 174516 30 174552 39 175027 30 175065 37 175539 29 175578 36 176050 29 176090 36 176561 30 176603 35 177072 30 177115 34 177583 30 177627 28 177656 5 178094 30 178140 26 178169 4 178605 30 178652 26 178682 2 179117 30 179164 25 179628 30 179675 26 180139 30 180187 25 180650 30 180698 25 181162 28 181210 24 181673 28 181721 22 182184 27 182232 20 182696 26 182743 19 183207 27 183254 19 183718 27 183765 19 184230 26 184276 20 184742 26 184789 18 185254 25 185301 17 185765 24 185813 16 186277 23 186325 15 186789 22 186837 14 187301 21 187349 12 187813 20 187862 10 188324 20 188374 9 188836 19 188886 8 189348 18 189399 6 189860 17 189911 6 190372 16 190422 7 190884 15 190934 7 191396 14 191446 7 191908 14 191958 7 192420 13 192471 5 192932 13 192983 5 193443 14 193497 2 193955 13 194467 13 194978 14 195490 14 196001 15 196513 15 197025 15 197537 15 198048 16 198560 16 199072 16 199584 16 200096 16 200608 16 201121 14 201635 10
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,305146 2 305658 2 306170 3 306682 3 307194 3 307706 3 308218 3 308730 3 309241 4 309753 4 310265 4 310768 5 310776 5 311278 15 311789 16 312301 16 312812 17 313324 17 313836 17 314347 18 314859 19 315370 21 315882 21 316394 21 316906 22 317417 23 317927 25 318434 30 318945 31 319456 32 319966 34 320476 36 320986 38 321496 40 322007 41 322516 44 323025 47 323533 51 324042 54 324552 56 325063 57 325575 57 326086 58 326598 58 327110 58 327622 58 328134 58 328646 58 329159 57 329671 57 330184 56 330696 56 331208 56 331720 55 332232 55 332744 54 333257 53 333770 52 334254 2 334284 49 334765 5 334812 32 335276 9 335326 30 335787 21 335840 27 336299 22 336352 27 336812 22 336862 29 337325 21 337372 32 337837 22 337882 28 337911 5 338350 21 338393 17 338424 5 338863 21 338903 19 338937 4 339376 19 339411 24 339449 4 339889 17 339922 25 339961 5 340402 14 340433 27 340473 5 340919 7 340943 29 340985 5 341433 3 341454 30 341497 5 341945 3 341965 32 342009 6 342450 11 342476 33 342521 6 342960 14 342986 36 343033 6 343466 20 343497 37 343545 7 343977 22 344000 6 344007 40 344056 8 344488 71 344568 8 345000 30 345032 39 345081 7 345512 23 345536 5 345544 39 345593 7 346024 23 346049 3 346057 37 346105 6 346536 23 346569 37 346617 6 347049 21 347083 35 347130 5 347599 27 348122 3
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,261587 4 261627 1 262097 9 262138 3 262607 13 262650 4 263118 15 263161 5 263629 18 263673 5 264140 37 264185 5 264651 40 264697 5 265162 43 265209 5 265674 44 265720 6 266186 51 266697 51 267209 51 267721 50 268232 51 268744 51 269256 51 269768 21 269793 26 270281 17 270307 24 270793 14 270821 22 271305 13 271335 20 271818 11 271848 18 272330 9 272360 18 272845 3 272873 17 273386 15 273898 15 274410 15 274921 15 275433 14 275945 13 276457 13 276968 14 277480 15 277991 16 278503 18 279014 19 279526 19 280038 19 280550 19 281062 19 281574 18 282087 17 282605 9 283122 2
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,274891 1 275402 5 275914 6 276425 8 276937 10 277449 11 277961 12 278472 14 278984 15 279497 13 280010 12 280524 9 281038 7 281552 4
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,196560 3 197070 5 197582 5
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,246746 3 247257 6 247768 8 248280 8 248791 10 249303 10 249815 11 250327 11 250839 11 251351 12 251863 12 252375 12 252889 9 253402 7 253918 1
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,231405 4 231914 9 232424 12 232931 18 233441 21 233951 23 234461 26 234972 28 235483 29 235995 29 236507 11 236521 15 237018 12 237037 10 237530 11 237550 9 238042 11 238064 7 238555 9 238577 5 239067 9 239090 2 239580 7 240093 5 240606 3 241118 2
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,291323 1 291834 3 292342 8 292851 12 293362 13 293874 13 294385 14 294896 15 295407 16 295918 17 296429 18 296941 18 297452 19 297963 19 298475 19 298987 18 299500 17 300012 17 300524 17 301037 15 301550 14 302064 12 302578 9
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,253426 4 253937 7 254448 9 254960 9 255473 8 255985 8 256498 7 257010 7 257524 4
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,27431 2 27685 6 27941 6 28196 8 28451 9 28707 9 28963 9 29219 8 29475 7 29733 2
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,24878 4 25133 8 25389 8 25644 11 25900 12 26156 13 26412 13 26669 12 26925 12 27181 12 27437 12 27693 12 27949 11 28206 8 28464 4
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,16452 4 16706 8 16957 14 17211 17 17461 25 17716 27 17971 29 18227 30 18483 30 18740 29 18997 27 19254 26 19512 23 19769 21 20027 17 20284 15 20543 8 20801 4
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,37458 5 37713 6 37966 10 38221 12 38477 13 38732 15 38988 15 39243 17 39499 18 39754 19 40009 20 40265 19 40522 17 40779 16 41038 10 41296 6
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,14450 14 14705 16 14960 17 15215 18 15471 18 15727 18 15983 18 16239 18 16496 16 16753 14 17015 3
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,37264 3 37516 11 37771 12 38025 14 38281 15 38537 14 38793 14 39049 14 39305 13 39561 12 39817 12 40073 13 40329 13 40592 6 40850 3
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,12540 5 12796 5 13051 6 13307 6 13563 6 13819 6 14075 6 14331 6 14589 4 14845 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,207367 9 207879 9 208390 11 208900 14 209411 16 209922 18 210434 19 210472 8 210946 20 210983 10 211458 20 211494 12 211970 21 212005 16 212481 23 212517 18 212993 24 213028 20 213505 24 213539 22 214017 25 214051 22 214529 26 214562 24 215041 27 215073 27 215553 28 215585 28 216065 29 216096 29 216577 29 216608 30 217089 62 217601 63 218113 64 218625 64 219137 64 219649 64 220161 64 220673 64 221185 64 221697 64 222209 64 222721 64 223233 64 223745 64 224257 64 224769 64 225281 64 225793 64 226305 64 226817 64 227329 64 227841 63 228353 63 228865 63 229377 63 229889 63 230401 62 230913 62 231425 62 231937 61 232449 61 232961 61 233473 60 233985 60 234497 60 235009 60 235521 59 236034 57 236546 24 236576 26 237058 22 237090 24 237570 20 237603 22 238082 18 238116 21 238595 14 238630 18 239107 12 239144 15 239619 7 239657 12 240132 5 240171 9 240646 2 240686 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,7 1 516 23 1027 25 1539 26 2051 26 2563 26 3075 26 3587 26 4099 27 4611 27 5123 27 5635 28 6147 28 6660 28 7172 28 7684 28 8196 28 8708 28 9220 28 9732 28 10244 28 10756 28 11269 27 11781 27 12293 27 12805 26 13318 24 13830 24 14342 23 14854 23 15367 21 15879 21 16391 20 16903 20 17415 19 17927 19 18440 18 18952 18 19464 18 19976 18 20488 18 21001 17 21513 17 22025 17 22537 17 23050 16 23563 14 24076 12 24590 9 25103 6 25618 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,318493 6 319002 12 319513 15 320023 18 320534 20 321044 23 321555 25 322066 26 322578 27 323089 28 323601 28 324112 29 324623 30 325135 30 325646 31 326157 32 326669 32 327181 32 327692 32 328203 33 328714 33 329225 33 329736 33 330247 33 330759 33 331271 32 331783 30 332294 30 332806 29 333318 28 333829 28 334341 27 334853 27 335364 27 335876 26 336388 26 336899 27 337411 27 337923 26 338435 26 338947 26 339459 26 339972 25 340485 24 340997 24 341509 24 342021 24 342533 24 343045 24 343557 23 344069 23 344581 23 345094 22 345607 21 346121 19 346635 16 347150 11
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,258080 16 258588 23 259098 27 259610 27 260121 29 260633 30 261145 31 261656 33 262168 33 262680 33 263192 34 263705 33 264218 33 264736 27 265248 27 265758 30 266269 31 266781 31 267293 31 267804 32 268316 32 268827 33 269338 34 269849 35 270360 36 270871 36 271383 36 271894 36 272406 36 272918 35 273430 35 273942 34 274454 34 274967 32 275479 31 275991 30 276504 29 277017 27 277529 26 278041 24 278554 23 279066 22 279580 19 280095 13 280614 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,301119 5 301628 11 302138 14 302648 17 303159 18 303670 20 304181 22 304691 24 305202 26 305713 27 306224 28 306734 30 307245 30 307756 31 308266 32 308778 32 309290 31 309802 31 310314 30 310826 29 311338 28 311851 26 312365 22 312880 16 313394 12 313908 8
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,193100 4 193610 8 194122 10 194633 12 195145 13 195656 15 196168 16 196679 18 197190 19 197702 19 198214 20 198726 20 199238 21 199749 22 200261 22 200773 23 201285 23 201797 23 202308 24 202820 24 203332 24 203844 24 204356 24 204868 24 205380 24 205892 24 206405 23 206917 23 207429 23 207941 23 208453 23 208965 23 209477 23 209989 22 210501 22 211013 22 211525 21 212037 21 212549 21 213061 20 213573 20 214085 20 214596 20 215108 20 215620 19 216132 19 216644 18 217156 17 217668 17 218181 15 218693 14 219206 12 219720 9 220234 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,275036 17 275546 21 276057 23 276568 25 277079 27 277590 29 278101 31 278612 33 279124 33 279636 33 280148 33 280660 33 281172 33 281684 33 282196 32 282709 31 283221 30 283733 30 284245 29 284758 26 285271 24 285784 20 286298 16 286811 12 287326 7
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,176253 4 176762 13 177272 18 177783 20 178294 22 178806 23 179317 25 179810 6 179828 28 180318 12 180340 29 180830 52 181341 54 181852 56 182363 59 182874 62 183386 64 183898 64 184410 66 184922 67 185434 68 185946 68 186458 69 186970 71 187482 72 187994 75 188507 74 189019 74 189531 73 190043 71 190555 71 191068 70 191580 69 192092 69 192604 69 193117 33 193155 29 193630 32 193668 28 194144 30 194181 27 194659 26 194694 26 195172 25 195207 24 195685 24 195721 22 196197 23 196234 3 196240 14 196710 22 196747 1 196753 13 197223 20 197266 11 197737 17 197780 8 198252 12 198293 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,229002 4 229512 9 230022 12 230533 15 231043 18 231551 24 232058 30 232565 36 233074 39 233582 44 234090 48 234601 50 235112 51 235623 52 236134 52 236645 52 237156 52 237667 53 238178 52 238690 47 239202 40 239713 40 240225 39 240737 38 241249 38 241761 37 242273 37 242785 36 243297 36 243810 35 244322 35 244835 34 245348 32 245860 32 246373 31 246886 29 247399 27 247912 26 248426 23 248939 21 249453 19 249968 15 250482 10
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,615 7 1125 11 1637 11 2149 11 2662 10 3174 10 3686 9 4198 9 4710 9 5222 9 5734 9 6247 7 6759 7 7273 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,285332 5 285835 15 286345 18 286855 21 287366 22 287877 24 288388 25 288899 27 289410 29 289921 30 290432 32 290943 33 291454 34 291965 35 292477 36 292988 36 293499 37 294010 38 294522 38 295033 39 295545 38 296057 37 296569 37 297081 36 297592 37 298104 37 298616 36 299128 36 299640 36 300152 35 300664 35 301176 34 301688 34 302200 33 302712 33 303224 33 303736 32 304248 31 304760 30 305273 28 305785 28 306297 27 306809 25 307321 24 307833 23 308346 21 308858 20 309371 19 309884 17 310397 15 310910 13 311422 12 311935 10 312451 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,264342 12 264852 19 265363 21 265874 23 266386 23 266897 24 267408 26 267920 26 268431 28 268943 29 269455 29 269967 30 270478 31 270990 31 271502 31 272014 31 272526 31 273038 31 273550 31 274062 31 274574 31 275086 31 275598 31 276110 31 276622 30 277134 30 277647 3 277651 24 278166 19 278680 16 279193 14 279705 13 280223 6 280738 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,140039 2 140550 6 141061 8 141484 7 141572 11 141994 13 142083 13 142505 15 142594 15 143016 17 143106 15 143528 18 143618 16 144039 21 144130 17 144551 23 144642 18 145063 25 145154 18 145575 26 145632 7 145666 19 146087 26 146143 9 146178 20 146600 26 146655 10 146690 20 147112 27 147166 12 147202 21 147625 27 147678 14 147714 22 148138 27 148189 16 148226 22 148650 28 148701 16 148738 22 149163 27 149212 18 149250 23 149676 27 149723 21 149762 23 150189 27 150235 23 150274 23 150701 28 150746 25 150785 24 151214 27 151258 26 151297 24 151726 28 151770 28 151809 24 152238 28 152283 29 152320 25 152750 29 152795 31 152831 26 153262 30 153307 62 153774 30 153819 62 154286 31 154332 60 154799 30 154844 59 155311 31 155356 58 155823 31 155869 56 156335 32 156381 56 156848 32 156894 54 157360 32 157406 52 157872 33 157919 47 158384 34 158431 38 158897 33 158944 34 159409 34 159456 33 159921 34 159968 33 160433 35 160479 33 160946 35 160991 32 161458 35 161503 32 161970 36 162015 31 162483 35 162526 32 162996 35 163037 32 163509 36 163548 33 164021 37 164059 33 164534 70 165046 69 165560 66 166074 63 166587 61 167100 59 167613 57 168125 56 168638 53 169151 51 169663 50 170176 48 170688 47 171200 43 171712 41 172224 40 172736 39 173247 39 173758 40 174269 40 174771 1 174777 44 175278 54 175789 55 176299 57 176810 57 177321 57 177832 58 178344 57 178855 58 179367 57 179878 57 180390 57 180901 57 181413 55 181925 53 182437 46 182949 43 183461 41 183973 40 184485 39 184997 39 185509 39 186022 37 186534 37 187047 36 187559 35 188071 35 188583 35 189096 33 189608 33 190121 31 190633 31 191146 30 191659 28 192172 26 192685 24 193198 22 193711 19 194224 16 194737 14 195250 11
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,220908 16 221419 18 221930 20 222441 21 222952 23 223463 25 223974 26 224486 26 224998 26 225509 27 226021 27 226533 27 227044 28 227556 28 228067 29 228578 30 229089 30 229601 30 230112 31 230623 32 231134 33 231645 33 232156 34 232667 35 233179 35 233691 23 233716 10 234202 20 234231 8 234714 19 234744 7 235226 18 235257 6 235738 17 235768 8 236250 15 236279 10 236761 13 236790 13 237273 12 237301 14 237785 11 237813 15 238297 12 238324 17 238809 12 238836 17 239320 15 239347 19 239832 18 239858 20 240343 21 240369 22 240855 22 240880 23 241366 24 241392 23 241877 49 242388 50 242899 51 243410 52 243922 51 244433 51 244943 52 245454 37 245492 13 245966 37 246008 7 246477 38 246989 39 247501 39 248013 39 248525 39 249037 40 249549 40 250061 40 250574 39 251086 39 251598 39 252110 39 252622 39 253133 40 253645 41 254156 42 254667 43 255177 45 255686 48 256190 56 256699 59 257210 60 257720 61 258230 63 258741 64 259251 66 259762 66 260274 66 260786 65 261298 64 261809 64 262321 63 262833 63 263346 60 263859 52 264373 45 264887 42 265399 41 265910 41 266421 41 266931 42 267442 43 267953 43 268466 8 268476 31 268978 6 268989 28 269490 4 269502 21 270002 2 270015 9 270514 1 270530 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,334010 3 334518 11 335029 14 335541 16 336052 18 336564 19 337076 20 337587 22 338099 22 338611 23 339123 23 339635 24 340147 24 340659 25 341171 26 341683 26 342195 27 342707 28 343219 29 343732 30 344244 31 344756 30 345268 30 345781 29 346293 29 346806 27 347320 21 347837 9
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,292055 9 292564 15 293073 20 293582 26 294091 32 294602 35 294661 8 295113 38 295171 11 295624 41 295678 18 296136 72 296647 75 297159 76 297670 78 298182 78 298695 78 299207 79 299720 80 300232 80 300744 81 301257 81 301770 81 302284 80 302798 26 302829 48 303312 19 303343 47 303827 2 303856 46 304369 46 304882 46 305395 46 305908 45 306421 45 306933 46 307446 46 307959 45 308472 45 308985 44 309497 44 310010 43 310523 42 311036 41 311548 41 312061 40 312574 38 313087 36 313601 32 314113 31 314626 29 315141 22
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,326863 7 327374 10 327885 12 328397 13 328909 14 329421 16 329933 18 330445 19 330957 19 331469 20 331981 20 332494 20 333006 20 333519 19 334032 19 334544 20 335058 18 335571 17 336084 17 336596 17 337109 16 337622 15 338136 13 338649 12 339163 9 339676 8 340189 7 340702 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,188647 6 189157 9 189667 11 190177 13 190687 14 191198 15 191710 15 192222 15 192733 16 193245 16 193757 15 194268 16 194780 15 195292 14 195805 11 196317 9 196829 8 197341 8 197854 7 198366 8 198878 8 199391 12 199903 13 200418 10 200936 4 201449 3 201962 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,190202 1 190713 3 191225 4 191736 6 192248 6 192761 5 193273 5 193785 5 194297 5 194809 4 195322 2
