ImageId,EncodedPixels
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,1 4 513 4 1025 4 1537 4 2049 3 2561 3 3073 3 3585 2 4097 2 4609 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,206856 4 207367 6 207880 6 208392 7 208903 9 209409 17 209921 18 210433 19 210472 5 210945 20 210982 11 211457 21 211493 13 211969 22 212005 15 212481 22 212516 17 212993 23 213028 18 213505 24 213539 20 214017 24 214051 21 214529 25 214563 22 215041 26 215075 24 215553 26 215587 25 216065 27 216098 26 216577 28 216609 28 217089 29 217121 28 217601 16 217620 41 218113 15 218133 40 218625 15 218645 40 219137 14 219157 41 219649 14 219670 40 220161 14 220182 40 220673 14 220695 40 221185 14 221207 40 221697 14 221719 40 222209 14 222230 41 222721 14 222741 42 223233 14 223253 42 223745 15 223764 43 224257 62 224769 62 225281 62 225793 62 226305 62 226817 62 227329 62 227841 62 228353 62 228865 62 229377 62 229889 62 230401 62 230913 62 231425 62 231937 62 232449 62 232961 61 233473 61 233985 60 234497 60 235009 26 235037 31 235521 24 235551 28 236033 23 236063 28 236545 20 236578 24 237057 18 237091 22 237569 17 237605 19 238081 9 238119 16 238593 8 238632 15 239105 3 239145 13 239659 10 240171 9
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,319524 3 320033 8 320543 10 321050 17 321561 18 322072 19 322583 20 323095 21 323606 22 324114 26 324626 26 325138 26 325648 28 326159 28 326670 29 327181 30 327693 29 328204 29 328716 29 329227 29 329739 28 330250 28 330761 28 331273 27 331785 26 332297 25 332808 25 333320 25 333831 25 334343 24 334855 24 335367 24 335879 23 336391 23 336903 23 337415 23 337927 23 338439 23 338951 23 339462 24 339973 25 340485 26 340997 26 341509 26 342021 26 342533 25 343046 24 343558 24 344070 23 344583 22 345095 22 345607 21 346119 21 346632 20 347144 20 347656 20
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,15 15 527 15 1038 16 1550 16 2062 16 2573 17 3085 17 3597 18 4109 18 4621 18 5133 18 5644 19 6156 19 6668 19 7179 20 7691 20 8203 20 8715 20 9227 20 9739 20 10251 20 10763 20 11275 20 11787 19 12299 19 12811 18 13323 18 13835 17 14347 17 14859 16 15371 16 15883 15 16395 14 16907 14 17419 14 17930 14 18442 15 18954 15 19466 15 19978 15 20490 15 21002 15 21515 14 22027 13 22539 13 23051 12 23563 11 24076 9 24590 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,258093 5 258588 9 258602 11 259099 26 259609 29 260120 31 260631 32 261143 33 261654 34 262166 35 262677 36 263189 37 263701 14 263718 20 264213 12 264231 20 264725 11 264742 21 265237 10 265253 22 265748 9 265765 22 266260 8 266276 23 266772 8 266787 24 267284 8 267299 24 267796 7 267810 25 268308 7 268321 26 268820 8 268832 27 269332 8 269343 28 269844 39 270357 38 270869 38 271381 38 271893 37 272405 37 272917 36 273429 36 273941 36 274454 34 274966 33 275479 31 275991 30 276503 30 277016 27 277529 24 278041 24 278554 20 279068 16 279581 14 280095 8 280610 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,300606 5 301117 8 301627 11 302137 15 302648 17 303158 20 303668 23 304179 24 304688 27 305199 28 305710 29 306220 31 306732 31 307243 32 307755 32 308267 32 308779 31 309291 31 309803 30 310315 28 310828 27 311341 24 311853 22 312366 20 312880 16 313393 14 313908 8
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,61 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,192588 4 193099 7 193610 9 194122 10 194633 12 195145 13 195657 14 196169 15 196680 17 197191 18 197703 18 198214 20 198726 20 199237 22 199749 22 200261 22 200773 22 201284 24 201796 24 202307 25 202819 25 203331 24 203843 24 204355 24 204867 24 205379 24 205891 24 206403 24 206915 24 207427 24 207939 24 208452 23 208964 22 209477 21 209989 20 210501 20 211014 19 211527 18 212039 17 212551 17 213063 16 213575 16 214087 16 214599 15 215111 14 215624 13 216136 12 216648 11 217160 11 217672 10 218185 8 218697 7 219210 5 219722 5 220236 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,275043 4 275554 6 276062 14 276570 20 277080 23 277590 28 278101 30 278613 31 279125 31 279637 32 280149 32 280661 32 281173 32 281685 32 282197 32 282710 30 283222 29 283734 28 284247 25 284759 24 285271 22 285784 18 286296 17 286810 13 287325 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,175740 9 176251 11 176762 14 177273 17 177785 18 178297 20 178809 20 179321 21 179807 9 179833 23 180318 11 180344 24 180829 15 180856 26 181340 18 181367 28 181852 20 181879 29 182363 23 182389 32 182875 58 183386 60 183898 61 184410 62 184921 64 185433 65 185945 66 186457 66 186969 67 187482 67 187995 66 188507 66 189021 65 189533 65 190046 65 190559 64 191072 63 191585 63 192098 62 192611 61 193123 59 193636 57 194149 28 194179 26 194661 27 194693 4 194701 15 195173 27 195214 14 195686 25 195728 13 196199 24 196243 4 196249 6 196712 22 196755 4 196761 6 197226 18 197269 8 197739 14 197781 6 198254 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,229002 6 229513 9 230022 14 230533 16 231043 18 231553 21 232061 26 232570 29 233080 32 233591 33 234095 41 234607 41 235119 41 235623 5 235631 41 236135 6 236142 41 236646 49 237157 40 237201 5 237668 39 238179 38 238691 38 239202 38 239714 37 240225 38 240737 37 241249 36 241761 36 242274 34 242786 34 243299 32 243811 32 244323 32 244836 31 245349 30 245862 29 246375 27 246888 25 247402 23 247915 22 248427 21 248942 17 249456 14 249969 4 249975 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,102 12 614 12 1126 11 1637 12 2149 12 2661 12 3172 13 3684 13 4196 13 4707 14 5220 13 5732 12 6245 11 6757 10 7270 8 7783 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,287371 1 287378 2 287881 5 287887 7 288389 22 288900 24 289411 26 289923 28 290434 29 290946 29 291457 30 291969 30 292480 31 292991 32 293502 33 294013 34 294525 33 295036 33 295547 34 296059 33 296571 33 297082 33 297594 33 298105 34 298617 34 299129 32 299641 32 300153 31 300665 31 301177 31 301689 30 302201 30 302713 30 303225 29 303737 29 304249 28 304761 28 305273 28 305785 27 306297 27 306809 26 307321 25 307834 23 308346 23 308859 19 309372 17 309885 15 310399 9 310912 7
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,195722 1 196233 3 196745 4 197259 2 197771 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,263837 1 264346 6 264857 8 265366 12 265877 14 266388 15 266899 17 267411 17 267922 18 268433 19 268945 19 269456 19 269967 20 270479 20 270991 19 271503 19 272015 19 272527 19 272551 5 273039 20 273062 7 273551 30 274063 30 274575 30 275087 30 275600 28 276113 26 276626 24 277139 22 277651 21 278163 20 278675 19 279194 10 279707 8
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,141482 7 141993 11 142504 14 143016 18 143527 20 144039 22 144551 24 145063 24 145575 26 146088 25 146149 4 146600 26 146661 5 147113 26 147166 3 147172 7 147625 27 147677 14 148138 27 148188 16 148651 26 148699 18 149164 26 149211 19 149677 26 149723 20 150191 25 150235 20 150703 25 150747 21 151216 25 151259 22 151729 25 151771 23 152241 25 152283 26 152753 26 152795 29 153265 26 153307 30 153777 27 153819 32 154289 27 154331 33 154801 28 154843 34 155313 29 155356 34 155825 30 155868 34 156337 30 156381 34 156849 31 156893 34 157361 31 157405 34 157873 32 157917 35 158385 33 158429 35 158898 32 158942 34 159410 33 159454 34 159923 32 159967 33 160435 33 160479 32 160947 33 160991 32 161459 34 161504 31 161972 33 162017 30 162485 32 162529 30 162997 33 163041 29 163510 33 163553 28 164023 32 164065 27 164535 33 164574 28 165048 65 165561 63 166074 60 166587 46 166635 10 167100 56 167613 52 168125 51 168639 46 169151 44 169664 43 170177 40 170689 40 171201 39 171713 38 172225 38 172737 36 173249 35 173760 34 174253 13 174270 34 174764 51 175275 52 175785 54 176297 53 176808 54 177319 55 177831 54 178343 54 178854 55 179366 54 179877 53 180389 52 180901 49 181413 46 181925 43 182437 38 182949 37 183461 36 183973 35 184485 35 184997 35 185510 34 186023 33 186535 33 187047 33 187560 31 188073 28 188586 27 189098 27 189611 25 190123 26 190636 25 191149 24 191662 22 192174 22 192687 20 193200 19 193713 17 194227 14
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,261805 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,220399 11 220910 14 221421 16 221931 19 222443 20 222954 22 223465 23 223977 24 224486 27 224997 28 225508 29 226019 30 226531 30 227042 31 227553 32 228065 32 228576 15 228596 13 229087 15 229109 12 229599 14 229622 11 230110 15 230135 10 230621 16 230647 10 231133 16 231160 9 231644 17 231673 8 232155 17 232185 7 232666 17 232698 6 233177 17 233211 4 233689 17 233723 4 234200 17 234235 4 234712 17 234747 4 235223 16 235259 4 235735 14 235771 4 236247 14 236283 5 236759 12 236794 7 237271 12 237305 8 237783 12 237816 10 238295 12 238321 18 238807 13 238833 19 239319 15 239344 21 239831 16 239855 22 240343 17 240367 22 240855 20 240877 25 241366 48 241878 48 242389 49 242900 49 243411 50 243921 26 243953 19 244433 27 244466 17 244943 30 244980 13 245455 30 245493 11 245966 32 246006 8 246478 27 246509 2 246520 3 246989 28 247021 2 247501 29 248013 30 248525 31 249037 33 249549 34 250061 35 250574 34 251086 35 251599 34 252112 34 252624 35 253136 35 253649 34 254159 36 254669 38 255179 40 255676 3 255689 42 256186 9 256197 46 256697 58 257207 60 257719 61 258229 62 258739 64 259251 64 259763 64 260275 64 260787 63 261299 62 261811 61 262321 62 262832 61 263345 49 263395 8 263858 46 264371 44 264883 44 265397 41 265911 38 266424 37 266939 33 267452 31 267970 24 268484 21 268997 19 269518 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,326861 7 327373 9 327884 14 328395 17 328907 18 329419 20 329930 22 330443 21 330955 22 331467 22 331979 23 332492 23 333004 23 333497 3 333517 23 334007 7 334029 24 334517 11 334542 23 335029 13 335054 23 335540 15 335567 22 336052 16 336079 23 336563 18 336591 23 337075 19 337103 24 337587 20 337616 23 338099 20 338128 23 338611 21 338640 23 339123 22 339151 25 339635 24 339662 26 340146 55 340658 55 341170 56 341682 57 342194 57 342706 58 343218 59 343731 58 344243 58 344755 58 345267 58 345780 57 346292 58 346804 58 347316 59 347828 59
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,292568 15 293078 19 293131 1 293588 22 293641 5 294094 30 294151 8 294604 33 294662 9 295114 36 295171 13 295625 37 295680 16 296137 37 296186 23 296648 39 296690 31 297160 39 297201 33 297672 74 298184 75 298696 75 299208 76 299721 76 300233 77 300746 79 301258 80 301771 35 301808 43 302285 32 302321 43 302798 14 302816 13 302834 43 303330 10 303347 42 303843 8 303859 43 304356 6 304372 42 304885 42 305397 42 305910 42 306423 41 306935 42 307447 42 307960 42 308473 42 308986 41 309499 40 310011 40 310524 38 311037 37 311550 36 312063 35 312576 34 313089 32 313601 31 314115 26 314629 20 315142 10
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,193770 3 194281 4 194788 1 194791 6 195298 11 195809 12 196321 12 196832 13 197344 13 197855 14 198367 14 198880 13 199392 13 199904 14 200417 14 200930 13
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,189683 9 190200 5 190713 5 191225 6 191738 5 192250 5 192763 4 193276 3 193789 2 194300 3 194811 4 195323 4 195835 4 196347 4 196860 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,327941 5 328451 9 328961 12 329471 16 329982 18 330494 20 331005 22 331517 23 332029 25 332541 26 333053 26 333565 27 334077 28 334589 28 335101 28 335613 28 336126 28 336638 28 337151 27 337663 28 338175 28 338687 28 339199 28 339712 28 340224 28 340737 28 341249 28 341762 27 342275 27 342788 27 343301 26 343813 27 344326 28 344839 28 345351 30 345863 33 346375 37 346887 38 347398 39 347910 40
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,140039 5 140548 10 141060 11 141571 13 142083 14 142594 16 143106 17 143617 18 144129 19 144641 20 145153 20 145665 21 146177 22 146689 22 147201 23 147713 23 148226 23 148738 23 149251 22 149763 22 150275 23 150787 23 151299 23 151811 23 152324 22 152836 21 153348 21 153861 20 154373 19 154885 18 155397 17 155910 15 156423 12 156937 7 157452 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,226070 2 226580 6 227091 9 227602 22 228114 23 228625 36 229137 38 229649 39 230161 41 230674 41 231186 41 231699 40 232211 40 232723 40 233236 39 233749 38 234261 38 234774 36 235287 34 235799 33 236312 31 236825 28 237337 27 237850 25 238363 22 238875 22 239388 19 239902 15 240415 13 240930 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,89889 6 90399 10 90909 12 91420 14 91931 15 92443 15 92955 16 93467 16 93979 16 94491 16 95004 15 95517 13 96029 13 96541 12 97054 10 97567 8 98081 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,250705 3 251216 5 251724 13 252235 16 252747 17 253259 19 253771 20 254282 22 254790 27 255301 29 255813 30 256325 31 256836 33 257346 36 257855 39 258366 42 258878 44 259389 45 259901 45 260412 46 260924 46 261436 45 261948 45 262460 47 262972 49 263483 50 263982 3 263995 50 264490 68 265001 68 265511 70 266021 72 266531 74 267041 75 267553 74 268063 74 268574 71 269086 69 269597 66 270109 65 270621 63 271133 62 271645 62 272157 63 272668 65 273181 64 273693 65 274205 65 274717 65 275229 64 275742 63 276254 66 276767 66 277279 66 277791 67 278303 67 278815 67 279328 66 279840 66 280353 65 280865 65 281377 64 281889 64 282401 64 282914 62 283427 61 283940 59 284452 59 284964 58 285477 56 285991 54 286503 53 287017 50 287529 49 288042 47 288556 30 288588 11 289069 26 289582 24 290096 21 290609 19 291128 11 291643 8 292156 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,205631 6 206143 6 206653 9 207153 2 207163 13 207665 2 207674 15 208173 7 208183 18 208683 30 209194 31 209705 8 209717 20 210216 9 210229 21 210728 8 210741 21 211239 9 211253 21 211751 9 211764 21 212263 8 212275 22 212775 8 212786 23 213287 34 213799 34 214311 34 214823 33 215336 31 215848 31 216361 30 216874 28 217387 27 217900 25 218413 23 218926 21 219445 12 219957 11 220472 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,139594 9 140105 12 140617 16 141128 18 141632 31 142142 34 142653 36 143161 40 143670 43 144180 46 144691 48 145203 48 145715 48 146227 48 146739 47 147252 46 147764 45 148277 44 148790 42 149303 40 149818 35 150331 32 150846 27 151368 11 151883 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,203582 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,304979 18 305488 22 305998 25 306508 28 307019 30 307531 31 308042 33 308554 33 309065 35 309577 36 310090 36 310602 36 311114 37 311626 37 312138 38 312650 38 313162 39 313675 38 314187 38 314699 39 315211 39 315724 39 316236 39 316749 39 317261 39 317773 40 318286 39 318799 38 319311 38 319824 37 320336 38 320848 38 321361 37 321873 37 322386 35 322899 34 323412 33 323925 32 324438 31 324952 28 325465 26 325977 26 326493 19 327009 12 327524 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,224622 8 225132 12 225643 14 226153 16 226664 17 227174 19 227685 21 228196 22 228706 24 229217 25 229728 26 230239 26 230750 27 231261 28 231771 29 232282 30 232792 31 233303 31 233815 30 234327 28 234839 27 235352 19 235865 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,164738 1 165246 8 165757 9 166250 10 166265 14 166760 31 167271 32 167781 33 168292 34 168803 34 169315 33 169826 33 170337 33 170849 32 171360 32 171872 31 172383 32 172896 30 173408 29 173920 29 174432 26 174945 12 174961 8 175458 10 175971 8 176486 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,120193 5 120703 8 121213 13 121723 18 122234 20 122745 23 122792 16 123256 25 123303 20 123767 28 123814 23 124278 30 124325 28 124790 31 124836 30 125301 33 125347 33 125813 35 125859 35 126325 36 126370 37 126836 39 126881 41 127348 87 127860 89 128371 92 128883 93 129395 94 129907 95 130419 96 130931 97 131443 97 131955 98 132467 98 132979 98 133491 98 134003 99 134515 99 135027 99 135540 97 136053 96 136565 96 137077 96 137590 94 138103 92 138616 91 139130 88 139643 50 139699 30 140156 46 140215 25 140669 41 140731 17 141182 39 141245 12 141698 30 142210 6 142220 15 142724 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,174494 8 175005 11 175515 15 176022 23 176530 28 177037 35 177547 38 178058 39 178567 42 179079 42 179590 44 180101 45 180612 47 181123 48 181635 48 182146 49 182657 50 183169 50 183680 51 184191 52 184703 52 185214 52 185725 53 186237 52 186749 52 187261 52 187773 51 188285 50 188797 50 189309 49 189821 48 190333 47 190845 46 191358 44 191871 42 192383 41 192896 40 193409 38 193921 38 194434 38 194947 38 195459 38 195971 37 196483 36 196995 36 197506 37 198017 38 198528 38 199040 35 199551 35 200063 34 200575 26 201086 27 201598 27 202110 27 202622 25 203135 22 203647 22 204160 19 204673 12 205186 11 205700 9 206213 8 206726 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,251280 3 251789 8 252300 11 252811 12 253323 13 253835 14 254347 14 254859 14 255371 14 255883 14 256394 15 256906 15 257417 16 257929 16 258440 17 258951 18 259463 18 259974 19 260485 20 260997 20 261509 20 262021 20 262533 19 263046 18 263558 18 264071 17 264584 16 265097 15 265610 14 266123 13 266636 11 267149 10 267662 9 268176 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,334745 7 335253 20 335763 23 336274 26 336785 28 337296 31 337807 34 338319 34 338831 35 339343 36 339855 36 340367 37 340879 37 341391 38 341904 37 342416 38 342930 36 343443 36 343956 35 344473 30 344987 29 345500 27 346014 25 346527 24 347038 26 347548 29 348060 29
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,229797 6 230305 29 230816 33 231327 37 231838 40 232350 41 232861 43 233373 44 233885 45 234397 45 234909 46 235421 46 235933 46 236445 45 236957 44 237470 43 237982 42 238495 40 239007 40 239520 37 240032 35 240545 33 241057 29 241570 27 242083 25 242595 24 243108 22 243621 20 244133 20 244646 18 245160 15 245673 13 246187 9
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,292784 7 293294 12 293795 25 294305 29 294817 30 295328 33 295839 37 296351 39 296862 44 297374 45 297886 46 298397 48 298909 49 299421 50 299933 50 300445 50 300957 51 301469 52 301982 51 302494 51 303007 51 303519 51 304031 52 304543 52 305056 51 305568 51 306081 50 306593 50 307105 50 307617 50 308130 48 308642 48 309155 47 309667 46 310179 46 310691 46 311204 44 311717 42 312229 41 312742 39 313255 36 313767 36 314281 32 314794 29 315307 27 315821 21 316335 18 316848 16 317367 6 317881 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,198587 2 198592 1 198594 6 199096 17 199606 19 200117 21 200627 24 201138 25 201648 27 202159 28 202670 29 203181 30 203693 30 204203 32 204714 33 205225 34 205736 35 206247 36 206758 36 207268 38 207779 38 208290 39 208801 40 209313 39 209824 40 210336 39 210847 40 211359 39 211871 38 212384 36 212897 33 213410 30 213926 23 214443 12 214959 3
